id,label,text_clean
5.69299e+17,neutral, hoping to get out earlier than 223 only phone option or assistance with hotel
5.69298e+17,negative, having to pay for a hotel room in cleveland because of last minute cancelled flightled connecting flight booked through unimpressed
5.69298e+17,negative, i was on ua3782 and it was cancelled flightled im waiting at customer service
5.69297e+17,neutral, i was on ua1069 today and left my sunglasses in seat 26f please help me get them back airlines
5.69297e+17,negative, flight has been delayed for another hour so only have 24 mins to transit at lax extremely unlikely i will make it
5.69297e+17,negative, 4595 we are now going back to the gate bc of something overheating after sitting out here for 3 hourslove  but this stinks
5.69296e+17,negative, congratulations  fail again sky at a gate with a plane full of people waiting on 2 weather gets worse now we cant leave
5.69296e+17,negative, thank you for leaving my bag in houston despite what your system says i was definitely on the flight
5.69296e+17,negative, how come a 27 shuttle bus from lga to ewr has electrical power outlets but our new airbus interiors do not whyjeff
5.69294e+17,negative,reply to   doesnt do any good to check outlets preflight when moved to different equipment after boarding due to malfunction
5.69294e+17,negative, 15hr flight wbroken dreamliner media system witness mental breakdown as we bounce off walls remind me why im 1k
5.69293e+17,negative, i was rebooked thru sfo but arrive 9 hours late flight and miss activities i asked to fly today with stop over was told id have to pay
5.69293e+17,negative, never again
5.69293e+17,positive, tonight you made this fred flintstone happy with an upgrade to 1st class
5.69291e+17,neutral, who do i need to contact regrading a complaint and to get a voucher funds for future travel on 
5.6929e+17,negative, is trying to strand us in houston until tomorrow morning pretty sure overflight booking problems and maintenance arent our fault
5.6929e+17,negative,  your costumer service today in the providence airport was sucked recommend your airline learn to check the weather and be honest
5.69288e+17,negative, fire yr rep who refused to put me on a flight that i had a boarding pass and seat on full explanation and her name in complaint
5.69287e+17,positive, thats great pls let me know when u start
5.69287e+17,neutral, ehsanismpowered lmfao
5.69287e+17,negative, god damn fucking crew wont be here till 640 so youve known for over an hour and a half the flight time was bullshit
5.69287e+17,negative, you really do have a culture problem everyone i tried to work with blamed someone else or told me how theyre short staffed
5.69285e+17,negative, sucks
5.69284e+17,negative, i can understand that but to not have another plane available when there is a full day till departure is unacceptable phoenix
5.69284e+17,negative, is honestly ruining my fucking life right now never again
5.69284e+17,negative, flight cancelled flightled to bdl and stranded dulles_airport waiting almost 2hrs at customer service shout out to diligent agents
5.69283e+17,neutral, wheres the crew for ua748
5.69282e+17,positive, thanks  not sure arranged move to the earlier flight but im at the gate with a seat assignment  super nice agent at gate c4 ord
5.69281e+17,negative, quality work going on here
5.69281e+17,negative, no customer service rep could confirm where my bag was amp each gave me different info ruined 2 events i had today disappointed
5.69281e+17,negative, weve let you know how to help the millions of customers youve treated like garbage its no coincidence ur ranked worst airline
5.6928e+17,negative, yes after landing at 930pm last night spoke to 10 baggage claim customer service reps finally spoke to one amazing ticket agent
5.6928e+17,negative, charging 6500 for biz flight to uk  somewhat egregious charging 3 on top for a sam adams draft at the  club is usurious
5.69279e+17,positive, i see thanks for explaining
5.69278e+17,negative, your social listening capabilities are awful if this is the reply for the context in which you were mentioned stevelord212
5.69278e+17,negative, if you follow me i will dm you my phone  which you can call
5.69278e+17,positive, after an hour wait my issue is resolved i did contact customer service to comment on the wait time thanks for contacting me
5.69277e+17,positive, yes they did must have fixed the broken ramp thanks
5.69276e+17,negative, flightua1750 is basically a prison on the runway  sfo 6delays 4hrs of sitting no water no answers reminded y i hate this airline
5.69276e+17,positive, thanks
5.69276e+17,neutral, hey i missed my outbound flight  can i still use my return ticket
5.69275e+17,negative, says   is the final carrier  us air doesnt have it i want my bag not a claim not an im  sorry i want my clothes
5.69275e+17,negative, seriously 24 hrs to get bags from iad intl arvls to carousel 2 for custs wcancelled flightled connects i understand irrops but ridiculous
5.69275e+17,negative, most terrible flight experience happening to everyone right now on flightua1750 6 delays 4 hrs total missed all my flights now thnx
5.69275e+17,negative,   americanone one of you has my bag claim 4016688561 and i want it in mga now
5.69275e+17,negative, you have failed so uncontrollably today that its beyond repair im beyond livid with your absolute disregard to operations
5.69275e+17,neutral, the opal dragon book the dragon ali has woven his murdering ways from the philippines to australia
5.69274e+17,negative, a friend traveled via ua1470 today and never got their luggage what recourse does the person have buy clothes and get reimbursed
5.69273e+17,negative, i keep getting kicked to an error message when trying to purchase a flight on  have tried at least 4x
5.69273e+17,neutral,  any way to get a message to an international flight gate at ewr      road conditions are horrible trying to get to flight
5.69273e+17,neutral, hello we are doing a world record attempt on the amount of ball point pens in a collection please could you help with a pen
5.69273e+17,negative, you have a culture issue
5.69273e+17,negative, rep wouldnt rebook this is such a waste of time and poor communication
5.69272e+17,negative, my flight is late flight due to mechanical issues 3 of 4 flights in past 10 days
5.69272e+17,negative, employees almost seem happy when delivery terrible customer service
5.69272e+17,neutral, can i get your service desk  at iad
5.6927e+17,negative, its 2015 how can my flight from a major city already be cancelled flightled 24 hours before departure due to weather  backup planes
5.69269e+17,positive, kurt and the crew on ua1745 were amazing today they made my sons birthday with their kindness hope to fly with them again soon
